"variable","lower","upper","x","y","description"
"2-pointers per game",-0.276982447964605,0.131198647610709,3.2,-0.0728919001769477,"2-pointers per game"
"2-pointers per game",-0.274427261910844,0.134062558464358,3.20289855072464,-0.0701823517232429,"2-pointers per game"
"2-pointers per game",-0.269639924438343,0.139437907642215,3.20833333333333,-0.0651010083980641,"2-pointers per game"
"2-pointers per game",-0.266818832243658,0.142611350701329,3.21153846153846,-0.0621037407711644,"2-pointers per game"
"2-pointers per game",-0.266306081604464,0.143188608119266,3.21212121212121,-0.0615587367425993,"2-pointers per game"
"2-pointers per game",-0.266306081604464,0.143188608119266,3.21212121212121,-0.0615587367425993,"2-pointers per game"
"2-pointers per game",-0.26523973248224,0.144389567201423,3.21333333333333,-0.0604250826404085,"2-pointers per game"
"2-pointers per game",-0.263435670380644,0.146422770115052,3.21538461538462,-0.0585064501327964,"2-pointers per game"
"2-pointers per game",-0.260477315372375,0.149760698171439,3.21875,-0.055358308600468,"2-pointers per game"
"2-pointers per game",-0.254678843834327,0.156316886396647,3.22535211267606,-0.0491809787188398,"2-pointers per game"
"2-pointers per game",-0.252993286048848,0.158226111132569,3.22727272727273,-0.0473835874581397,"2-pointers per game"
"2-pointers per game",-0.252993286048848,0.158226111132569,3.22727272727273,-0.0473835874581397,"2-pointers per game"
"2-pointers per game",-0.251331695997451,0.160109686442911,3.22916666666667,-0.04561100477727,"2-pointers per game"
"2-pointers per game",-0.24767813623479,0.164256579556385,3.23333333333333,-0.0417107783392029,"2-pointers per game"
"2-pointers per game",-0.246596109592592,0.165486086809878,3.23456790123457,-0.0405550113913566,"2-pointers per game"
"2-pointers per game",-0.245022666682213,0.167275111354371,3.23636363636364,-0.0388737776639211,"2-pointers per game"
"2-pointers per game",-0.244603509571321,0.167751922187224,3.23684210526316,-0.0384257936920486,"2-pointers per game"
"2-pointers per game",-0.239715899282439,0.173318748670709,3.24242424242424,-0.0331985753058651,"2-pointers per game"
"2-pointers per game",-0.239337056050532,0.17375077175073,3.24285714285714,-0.032793142149901,"2-pointers per game"
"2-pointers per game",-0.233090180695788,0.180885576248922,3.25,-0.0261023022234333,"2-pointers per game"
"2-pointers per game",-0.233090180695788,0.180885576248922,3.25,-0.0261023022234333,"2-pointers per game"
"2-pointers per game",-0.233090180695788,0.180885576248922,3.25,-0.0261023022234333,"2-pointers per game"
"2-pointers per game",-0.230324994988507,0.184050428435413,3.25316455696203,-0.0231372832765473,"2-pointers per game"
"2-pointers per game",-0.230324994988507,0.184050428435413,3.25316455696203,-0.0231372832765473,"2-pointers per game"
"2-pointers per game",-0.227763453919793,0.186985817692376,3.25609756097561,-0.0203888181137083,"2-pointers per game"
"2-pointers per game",-0.225560883454918,0.189512620532731,3.25862068965517,-0.0180241314610937,"2-pointers per game"
"2-pointers per game",-0.224583849032363,0.190634300780584,3.25974025974026,-0.0169747741258894,"2-pointers per game"
"2-pointers per game",-0.224583849032363,0.190634300780584,3.25974025974026,-0.0169747741258894,"2-pointers per game"
"2-pointers per game",-0.224583849032363,0.190634300780584,3.25974025974026,-0.0169747741258894,"2-pointers per game"
"2-pointers per game",-0.22411814867655,0.191169123305161,3.26027397260274,-0.0164745126856944,"2-pointers per game"
"2-pointers per game",-0.220252599078331,0.195612830842143,3.26470588235294,-0.012319884118094,"2-pointers per game"
"2-pointers per game",-0.219729281884125,0.196215022873618,3.26530612244898,-0.0117571295052536,"2-pointers per game"
"2-pointers per game",-0.219278873008305,0.196733432942145,3.26582278481013,-0.0112727200330802,"2-pointers per game"
"2-pointers per game",-0.218543287372502,0.197580303745922,3.26666666666667,-0.0104814918132896,"2-pointers per game"
"2-pointers per game",-0.214240784485526,0.202539402745914,3.2716049382716,-0.00585069086980613,"2-pointers per game"
"2-pointers per game",-0.211711514586067,0.205459176569414,3.27450980392157,-0.00312616900832667,"2-pointers per game"
"2-pointers per game",-0.21128481750956,0.20595208208597,3.275,-0.00266636771179522,"2-pointers per game"
"2-pointers per game",-0.210139639538095,0.207275420502408,3.27631578947368,-0.00143210951784333,"2-pointers per game"
"2-pointers per game",-0.210139639538095,0.207275420502408,3.27631578947368,-0.00143210951784333,"2-pointers per game"
"2-pointers per game",-0.206934429292536,0.210982906667231,3.28,0.00202423868734727,"2-pointers per game"
"2-pointers per game",-0.206324127392731,0.211689451344586,3.28070175438596,0.00268266197592736,"2-pointers per game"
"2-pointers per game",-0.205150661872299,0.213048511606135,3.28205128205128,0.0039489248669181,"2-pointers per game"
"2-pointers per game",-0.201966809225714,0.216739512279038,3.28571428571429,0.00738635152666215,"2-pointers per game"
"2-pointers per game",-0.200266602531651,0.218712686143202,3.28767123287671,0.00922304180577572,"2-pointers per game"
"2-pointers per game",-0.199580129075981,0.219509795026008,3.28846153846154,0.00996483297501314,"2-pointers per game"
"2-pointers per game",-0.19624050512748,0.22339110997451,3.29230769230769,0.0135753024235152,"2-pointers per game"
"2-pointers per game",-0.194015201675782,0.225980541034823,3.29487179487179,0.0159826696795206,"2-pointers per game"
"2-pointers per game",-0.194015201675782,0.225980541034823,3.29487179487179,0.0159826696795206,"2-pointers per game"
"2-pointers per game",-0.192277298696273,0.228004582674333,3.296875,0.0178636419890298,"2-pointers per game"
"2-pointers per game",-0.191910998587794,0.228431389784613,3.2972972972973,0.01826019559841,"2-pointers per game"
"2-pointers per game",-0.188191202147372,0.23276951833353,3.3015873015873,0.0222891580930792,"2-pointers per game"
"2-pointers per game",-0.186471621800219,0.234777323069852,3.30357142857143,0.0241528506348167,"2-pointers per game"
"2-pointers per game",-0.185798883881499,0.235563229888775,3.30434782608696,0.0248821730036377,"2-pointers per game"
"2-pointers per game",-0.175317746761961,0.247837097425874,3.31645569620253,0.036259675331956,"2-pointers per game"
"2-pointers per game",-0.175135288514008,0.24805125416726,3.31666666666667,0.036457982826626,"2-pointers per game"
"2-pointers per game",-0.174783738644129,0.248463925936446,3.31707317073171,0.0368400936461586,"2-pointers per game"
"2-pointers per game",-0.174448948841407,0.24885698129241,3.31746031746032,0.0372040162255012,"2-pointers per game"
"2-pointers per game",-0.167932703190143,0.256518454528207,3.325,0.0442928756690316,"2-pointers per game"
"2-pointers per game",-0.165233982497957,0.259697670143622,3.328125,0.0472318438228327,"2-pointers per game"
"2-pointers per game",-0.164848550100184,0.26015202204146,3.32857142857143,0.0476517359706377,"2-pointers per game"
"2-pointers per game",-0.164523994606603,0.260534668691424,3.32894736842105,0.0480053370424106,"2-pointers per game"
"2-pointers per game",-0.164246948883262,0.260861343238131,3.32926829268293,0.0483071971774346,"2-pointers per game"
"2-pointers per game",-0.160738802261196,0.265001208804829,3.33333333333333,0.0521312032718166,"2-pointers per game"
"2-pointers per game",-0.160738802261196,0.265001208804829,3.33333333333333,0.0521312032718166,"2-pointers per game"
"2-pointers per game",-0.15317545478581,0.273947114982488,3.34210526315789,0.060385830098339,"2-pointers per game"
"2-pointers per game",-0.148247808415906,0.279790568612644,3.34782608695652,0.065771380098369,"2-pointers per game"
"2-pointers per game",-0.146376316560696,0.282012970024089,3.35,0.0678183267316964,"2-pointers per game"
"2-pointers per game",-0.146376316560696,0.282012970024089,3.35,0.0678183267316964,"2-pointers per game"
"2-pointers per game",-0.145817406959635,0.282677005528005,3.35064935064935,0.068429799284185,"2-pointers per game"
"2-pointers per game",-0.144558072841975,0.28417376265376,3.35211267605634,0.0698078449058925,"2-pointers per game"
"2-pointers per game",-0.14184762062781,0.287397813689413,3.35526315789474,0.0727750965308016,"2-pointers per game"
"2-pointers per game",-0.141072480711916,0.288320483859134,3.35616438356164,0.0736240015736092,"2-pointers per game"
"2-pointers per game",-0.139314300444033,0.290414363291638,3.35820895522388,0.0755500314238026,"2-pointers per game"
"2-pointers per game",-0.138656233045092,0.291198460420868,3.35897435897436,0.0762711136878881,"2-pointers per game"
"2-pointers per game",-0.136819481672239,0.293388073652642,3.36111111111111,0.0782842959902012,"2-pointers per game"
"2-pointers per game",-0.135996278697657,0.294369946919196,3.36206896551724,0.0791868341107696,"2-pointers per game"
"2-pointers per game",-0.135625871241618,0.294811854961223,3.3625,0.0795929918598029,"2-pointers per game"
"2-pointers per game",-0.130539756302511,0.300886355964318,3.36842105263158,0.0851732998309037,"2-pointers per game"
"2-pointers per game",-0.128866170498377,0.302887852154451,3.37037037037037,0.0870108408280369,"2-pointers per game"
"2-pointers per game",-0.127643431002502,0.304351002812415,3.37179487179487,0.0883537859049566,"2-pointers per game"
"2-pointers per game",-0.120821831917478,0.312526741188986,3.37974683544304,0.0958524546357542,"2-pointers per game"
"2-pointers per game",-0.117747382976521,0.316218603358247,3.38333333333333,0.0992356101908634,"2-pointers per game"
"2-pointers per game",-0.116648704010731,0.317538985663306,3.38461538461538,0.100445140826288,"2-pointers per game"
"2-pointers per game",-0.114522721847273,0.320095559990101,3.38709677419355,0.102786419071414,"2-pointers per game"
"2-pointers per game",-0.112987692475599,0.321942790061169,3.38888888888889,0.104477548792785,"2-pointers per game"
"2-pointers per game",-0.112987692475599,0.321942790061169,3.38888888888889,0.104477548792785,"2-pointers per game"
"2-pointers per game",-0.111827283140481,0.323339929448122,3.39024390243902,0.10575632315382,"2-pointers per game"
"2-pointers per game",-0.111500952428179,0.323732945150767,3.390625,0.106115996361294,"2-pointers per game"
"2-pointers per game",-0.11041623155386,0.325039678303542,3.39189189189189,0.107311723374841,"2-pointers per game"
"2-pointers per game",-0.108663497793099,0.327152289453022,3.39393939393939,0.109244395829961,"2-pointers per game"
"2-pointers per game",-0.107702922898383,0.328310689895782,3.39506172839506,0.1103038834987,"2-pointers per game"
"2-pointers per game",-0.103477918478003,0.333410812404153,3.4,0.114966446963075,"2-pointers per game"
"2-pointers per game",-0.100719365155343,0.336745117856899,3.40322580645161,0.118012876350778,"2-pointers per game"
"2-pointers per game",-0.098134163340744,0.339873013681523,3.40625,0.120869425170389,"2-pointers per game"
"2-pointers per game",-0.0943195593501381,0.344493882961797,3.41071428571429,0.125087161805829,"2-pointers per game"
"2-pointers per game",-0.0926248031970626,0.34654893824041,3.41269841269841,0.126962067521674,"2-pointers per game"
"2-pointers per game",-0.0909717487657516,0.348554660400778,3.41463414634146,0.128791455817513,"2-pointers per game"
"2-pointers per game",-0.0909717487657516,0.348554660400778,3.41463414634146,0.128791455817513,"2-pointers per game"
"2-pointers per game",-0.0883359740553807,0.351755272067045,3.41772151898734,0.131709649005832,"2-pointers per game"
"2-pointers per game",-0.0869419305350105,0.353449298701228,3.41935483870968,0.133253684083109,"2-pointers per game"
"2-pointers per game",-0.0842281932567779,0.356749463219014,3.42253521126761,0.136260634981118,"2-pointers per game"
"2-pointers per game",-0.0805656700019354,0.361208573433225,3.42682926829268,0.140321451715645,"2-pointers per game"
"2-pointers per game",-0.079080216443642,0.363018780832827,3.42857142857143,0.141969282194592,"2-pointers per game"
"2-pointers per game",-0.079080216443642,0.363018780832827,3.42857142857143,0.141969282194592,"2-pointers per game"
"2-pointers per game",-0.0773887872238876,0.365081165367349,3.43055555555556,0.143846189071731,"2-pointers per game"
"2-pointers per game",-0.0731890334125991,0.370207353046176,3.43548387096774,0.148509159816788,"2-pointers per game"
"2-pointers per game",-0.0714715775821042,0.372305860743202,3.4375,0.150417141580549,"2-pointers per game"
"2-pointers per game",-0.0701732519395674,0.373893087553197,3.4390243902439,0.151859917806815,"2-pointers per game"
"2-pointers per game",-0.0641037733241681,0.381322696356145,3.44615384615385,0.158609461515988,"2-pointers per game"
"2-pointers per game",-0.0608312612834766,0.385335050204987,3.45,0.162251894460755,"2-pointers per game"
"2-pointers per game",-0.0594592893782886,0.387018538749078,3.45161290322581,0.163779624685395,"2-pointers per game"
"2-pointers per game",-0.0559869129191581,0.391282875842946,3.45569620253165,0.167647981461894,"2-pointers per game"
"2-pointers per game",-0.0537450675776953,0.394038706211168,3.45833333333333,0.170146819316736,"2-pointers per game"
"2-pointers per game",-0.0510211255563603,0.397389974691414,3.46153846153846,0.173184424567527,"2-pointers per game"
"2-pointers per game",-0.0502041045649802,0.398395755552627,3.4625,0.174095825493823,"2-pointers per game"
"2-pointers per game",-0.0494270070021772,0.399352645145978,3.46341463414634,0.174962819071901,"2-pointers per game"
"2-pointers per game",-0.0494270070021772,0.399352645145978,3.46341463414634,0.174962819071901,"2-pointers per game"
"2-pointers per game",-0.0494270070021772,0.399352645145978,3.46341463414634,0.174962819071901,"2-pointers per game"
"2-pointers per game",-0.0491266973448948,0.399722502244873,3.46376811594203,0.175297902449989,"2-pointers per game"
"2-pointers per game",-0.0476408285983924,0.401553023589999,3.46551724137931,0.176956097495803,"2-pointers per game"
"2-pointers per game",-0.0466645324913705,0.402756269223231,3.46666666666667,0.178045868365931,"2-pointers per game"
"2-pointers per game",-0.0415184983574872,0.409104993438732,3.47272727272727,0.183793247540623,"2-pointers per game"
"2-pointers per game",-0.0390719883210194,0.412127060448679,3.47560975609756,0.18652753606383,"2-pointers per game"
"2-pointers per game",-0.0385791781900688,0.412736100332893,3.47619047619048,0.187078461071412,"2-pointers per game"
"2-pointers per game",-0.0353469733470628,0.416733049652065,3.48,0.190693038152501,"2-pointers per game"
"2-pointers per game",-0.0330070862869676,0.419629173662077,3.48275862068966,0.193311043687555,"2-pointers per game"
"2-pointers per game",-0.0320637420685066,0.420797388009418,3.48387096774194,0.194366822970456,"2-pointers per game"
"2-pointers per game",-0.0298459641333943,0.423545225130148,3.48648648648649,0.196849630498377,"2-pointers per game"
